framenum,source,blockw,blockh,srcx,srcy,dstx,dsty,flags
142,-1,16,16,1256, 104,1256, 104,0x0
142,-1,16,16,1272, 104,1272, 104,0x0
142,-1,16,16,   8, 120,   8, 120,0x0
142,-1,16,16,  24, 120,  24, 120,0x0
142,-1,16,16,  40, 120,  40, 120,0x0
142,-1,16,16,  56, 120,  56, 120,0x0
142,-1,16,16,  72, 120,  72, 120,0x0
142,-1,16,16,  88, 120,  88, 120,0x0
142,-1,16,16, 104, 120, 104, 120,0x0
142,-1,16,16, 120, 120, 120, 120,0x0
142,-1,16,16, 136, 120, 136, 120,0x0
142,-1,16,16, 152, 120, 152, 120,0x0
142,-1,16,16, 168, 120, 168, 120,0x0
142,-1,16,16, 184, 120, 184, 120,0x0
142,-1,16,16, 200, 120, 200, 120,0x0
142,-1,16,16, 216, 120, 216, 120,0x0
142,-1,16,16, 232, 120, 232, 120,0x0
142,-1,16,16, 248, 120, 248, 120,0x0
142,-1,16,16, 264, 120, 264, 120,0x0
142,-1,16,16, 280, 120, 280, 120,0x0
142,-1,16,16, 296, 120, 296, 120,0x0
142,-1,16,16, 312, 120, 312, 120,0x0
142,-1,16,16, 328, 120, 328, 120,0x0
142,-1,16,16, 344, 120, 344, 120,0x0
142,-1,16,16, 360, 120, 360, 120,0x0
142,-1,16,16, 376, 120, 376, 120,0x0
142,-1,16,16, 392, 120, 392, 120,0x0
142,-1,16,16, 408, 120, 408, 120,0x0
142,-1,16,16, 424, 120, 424, 120,0x0
142,-1,16,16, 440, 120, 440, 120,0x0
142,-1,16,16, 456, 120, 456, 120,0x0
142,-1,16,16, 472, 120, 472, 120,0x0
142,-1,16,16, 488, 120, 488, 120,0x0
142,-1,16,16, 504, 120, 504, 120,0x0
142,-1,16,16, 520, 120, 520, 120,0x0
142,-1,16,16, 536, 120, 536, 120,0x0
142,-1,16,16, 552, 120, 552, 120,0x0
142,-1,16,16, 568, 120, 568, 120,0x0
142,-1,16,16, 584, 120, 584, 120,0x0
142,-1,16,16, 600, 120, 600, 120,0x0
142,-1,16,16, 616, 120, 616, 120,0x0
142,-1,16,16, 632, 120, 632, 120,0x0
142,-1,16,16, 648, 120, 648, 120,0x0
142,-1,16,16, 664, 120, 664, 120,0x0
142,-1,16,16, 680, 120, 680, 120,0x0
142,-1,16,16, 696, 120, 696, 120,0x0
142,-1,16,16, 712, 120, 712, 120,0x0
142,-1,16,16, 728, 120, 728, 120,0x0
142,-1,16,16, 744, 120, 744, 120,0x0
142,-1,16,16, 760, 120, 760, 120,0x0
142,-1,16,16, 776, 120, 776, 120,0x0
142,-1,16,16, 792, 120, 792, 120,0x0
142,-1,16,16, 808, 120, 808, 120,0x0
142,-1,16,16, 824, 120, 824, 120,0x0
142,-1,16,16, 840, 120, 840, 120,0x0
142,-1,16,16, 856, 120, 856, 120,0x0
142,-1,16,16, 872, 120, 872, 120,0x0
142,-1,16,16, 888, 120, 888, 120,0x0
142,-1,16,16, 904, 120, 904, 120,0x0
142,-1,16,16, 920, 120, 920, 120,0x0
142,-1,16,16, 936, 120, 936, 120,0x0
142,-1,16,16, 952, 120, 952, 120,0x0
142,-1,16,16, 968, 120, 968, 120,0x0
142,-1,16,16, 984, 120, 984, 120,0x0
142,-1,16,16,1000, 120,1000, 120,0x0
142,-1,16,16,1016, 120,1016, 120,0x0
142,-1,16,16,1032, 120,1032, 120,0x0
142,-1,16,16,1048, 120,1048, 120,0x0
142,-1,16,16,1064, 120,1064, 120,0x0
142,-1,16,16,1080, 120,1080, 120,0x0
142,-1,16,16,1096, 120,1096, 120,0x0
142,-1,16,16,1112, 120,1112, 120,0x0
142,-1,16,16,1128, 120,1128, 120,0x0
142,-1,16,16,1144, 120,1144, 120,0x0
142,-1,16,16,1160, 120,1160, 120,0x0
142,-1,16,16,1176, 120,1176, 120,0x0
142,-1,16,16,1192, 120,1192, 120,0x0
142,-1,16,16,1208, 120,1208, 120,0x0
142,-1,16,16,1224, 120,1224, 120,0x0
142,-1,16,16,1240, 120,1240, 120,0x0
142,-1,16,16,1256, 120,1256, 120,0x0
142,-1,16,16,1272, 120,1272, 120,0x0
142,-1,16,16,   8, 136,   8, 136,0x0
142,-1,16,16,  24, 136,  24, 136,0x0
142,-1,16,16,  40, 136,  40, 136,0x0
142,-1,16,16,  56, 136,  56, 136,0x0
142,-1,16,16,  72, 136,  72, 136,0x0
142,-1,16,16,  88, 136,  88, 136,0x0
142,-1,16,16, 104, 136, 104, 136,0x0
142,-1,16,16, 120, 136, 120, 136,0x0
142,-1,16,16, 136, 136, 136, 136,0x0
142,-1,16,16, 152, 136, 152, 136,0x0
142,-1,16,16, 168, 136, 168, 136,0x0
142,-1,16,16, 184, 136, 184, 136,0x0
142,-1,16,16, 200, 136, 200, 136,0x0
142,-1,16,16, 216, 136, 216, 136,0x0
142,-1,16,16, 232, 136, 232, 136,0x0
142,-1,16,16, 248, 136, 248, 136,0x0
142,-1,16,16, 264, 136, 264, 136,0x0
142,-1,16,16, 280, 136, 280, 136,0x0
142,-1,16,16, 296, 136, 296, 136,0x0
142,-1,16,16, 312, 136, 312, 136,0x0
142,-1,16,16, 328, 136, 328, 136,0x0
142,-1,16,16, 344, 136, 344, 136,0x0
142,-1,16,16, 360, 136, 360, 136,0x0
142,-1,16,16, 376, 136, 376, 136,0x0
142,-1,16,16, 392, 136, 392, 136,0x0
142,-1,16,16, 408, 136, 408, 136,0x0
142,-1,16,16, 424, 136, 424, 136,0x0
142,-1,16,16, 440, 136, 440, 136,0x0
142,-1,16,16, 456, 136, 456, 136,0x0
142,-1,16,16, 472, 136, 472, 136,0x0
142,-1,16,16, 488, 136, 488, 136,0x0
142,-1,16,16, 504, 136, 504, 136,0x0
142,-1,16,16, 520, 136, 520, 136,0x0
142,-1,16,16, 536, 136, 536, 136,0x0
142,-1,16,16, 552, 136, 552, 136,0x0
142,-1,16,16, 568, 136, 568, 136,0x0
142,-1,16,16, 584, 136, 584, 136,0x0
142,-1,16,16, 600, 136, 600, 136,0x0
142,-1,16,16, 616, 136, 616, 136,0x0
142,-1,16,16, 632, 136, 632, 136,0x0
142,-1,16,16, 648, 136, 648, 136,0x0
142,-1,16,16, 664, 136, 664, 136,0x0
142,-1,16,16, 680, 136, 680, 136,0x0
142,-1,16,16, 696, 136, 696, 136,0x0
142,-1,16,16, 712, 136, 712, 136,0x0
142,-1,16,16, 728, 136, 728, 136,0x0
142,-1,16,16, 744, 136, 744, 136,0x0
142,-1,16,16, 760, 136, 760, 136,0x0
142,-1,16,16, 776, 136, 776, 136,0x0
142,-1,16,16, 792, 136, 792, 136,0x0
142,-1,16,16, 808, 136, 808, 136,0x0
142,-1,16,16, 824, 136, 824, 136,0x0
142,-1,16,16, 840, 136, 840, 136,0x0
142,-1,16,16, 856, 136, 856, 136,0x0
142,-1,16,16, 872, 136, 872, 136,0x0
142,-1,16,16, 888, 136, 888, 136,0x0
142,-1,16,16, 904, 136, 904, 136,0x0
142,-1,16,16, 920, 136, 920, 136,0x0
142,-1,16,16, 936, 136, 936, 136,0x0
142,-1,16,16, 952, 136, 952, 136,0x0
142,-1,16,16, 968, 136, 968, 136,0x0
142,-1,16,16, 984, 136, 984, 136,0x0
142,-1,16,16,1000, 136,1000, 136,0x0
142,-1,16,16,1016, 136,1016, 136,0x0
142,-1,16,16,1032, 136,1032, 136,0x0
142,-1,16,16,1048, 136,1048, 136,0x0
142,-1,16,16,1064, 136,1064, 136,0x0
142,-1,16,16,1080, 136,1080, 136,0x0
142,-1,16,16,1096, 136,1096, 136,0x0
142,-1,16,16,1112, 136,1112, 136,0x0
142,-1,16,16,1128, 136,1128, 136,0x0
142,-1,16,16,1144, 136,1144, 136,0x0
142,-1,16,16,1160, 136,1160, 136,0x0
142,-1,16,16,1176, 136,1176, 136,0x0
142,-1,16,16,1192, 136,1192, 136,0x0
142,-1,16,16,1208, 136,1208, 136,0x0
142,-1,16,16,1224, 136,1224, 136,0x0
142,-1,16,16,1240, 136,1240, 136,0x0
142,-1,16,16,1256, 136,1256, 136,0x0
142,-1,16,16,1272, 136,1272, 136,0x0
142,-1,16,16,   8, 152,   8, 152,0x0
142,-1,16,16,  24, 152,  24, 152,0x0
142,-1,16,16,  40, 152,  40, 152,0x0
142,-1,16,16,  56, 152,  56, 152,0x0
142,-1,16,16,  72, 152,  72, 152,0x0
142,-1,16,16,  88, 152,  88, 152,0x0
142,-1,16,16, 104, 152, 104, 152,0x0
142,-1,16,16, 120, 152, 120, 152,0x0
142,-1,16,16, 136, 152, 136, 152,0x0
142,-1,16,16, 152, 152, 152, 152,0x0
142,-1,16,16, 168, 152, 168, 152,0x0
142,-1,16,16, 184, 152, 184, 152,0x0
142,-1,16,16, 200, 152, 200, 152,0x0
142,-1,16,16, 216, 152, 216, 152,0x0
142,-1,16,16, 232, 152, 232, 152,0x0
142,-1,16,16, 248, 152, 248, 152,0x0
142,-1,16,16, 264, 152, 264, 152,0x0
142,-1,16,16, 280, 152, 280, 152,0x0
142,-1,16,16, 296, 152, 296, 152,0x0
142,-1,16,16, 312, 152, 312, 152,0x0
142,-1,16,16, 328, 152, 328, 152,0x0
142,-1,16,16, 344, 152, 344, 152,0x0
142,-1,16,16, 360, 152, 360, 152,0x0
142,-1,16,16, 376, 152, 376, 152,0x0
142,-1,16,16, 392, 152, 392, 152,0x0
142,-1,16,16, 408, 152, 408, 152,0x0
142,-1,16,16, 424, 152, 424, 152,0x0
142,-1,16,16, 440, 152, 440, 152,0x0
142,-1,16,16, 456, 152, 456, 152,0x0
142,-1,16,16, 472, 152, 472, 152,0x0
142,-1,16,16, 488, 152, 488, 152,0x0
142,-1,16,16, 504, 152, 504, 152,0x0
142,-1,16,16, 520, 152, 520, 152,0x0
142,-1,16,16, 536, 152, 536, 152,0x0
142,-1,16,16, 552, 152, 552, 152,0x0
142,-1,16,16, 568, 152, 568, 152,0x0
142,-1,16,16, 584, 152, 584, 152,0x0
142,-1,16,16, 600, 152, 600, 152,0x0
142,-1,16,16, 616, 152, 616, 152,0x0
142,-1,16,16, 632, 152, 632, 152,0x0
142,-1,16,16, 648, 152, 648, 152,0x0
142,-1,16,16, 664, 152, 664, 152,0x0
142,-1,16,16, 680, 152, 680, 152,0x0
142,-1,16,16, 696, 152, 696, 152,0x0
142,-1,16,16, 712, 152, 712, 152,0x0
142,-1,16,16, 728, 152, 728, 152,0x0
142,-1,16,16, 744, 152, 744, 152,0x0
142,-1,16,16, 760, 152, 760, 152,0x0
142,-1,16,16, 776, 152, 776, 152,0x0
142,-1,16,16, 792, 152, 792, 152,0x0
142,-1,16,16, 808, 152, 808, 152,0x0
142,-1,16,16, 824, 152, 824, 152,0x0
142,-1,16,16, 840, 152, 840, 152,0x0
142,-1,16,16, 856, 152, 856, 152,0x0
142,-1,16,16, 872, 152, 872, 152,0x0
142,-1,16,16, 888, 152, 888, 152,0x0
142,-1,16,16, 904, 152, 904, 152,0x0
142,-1,16,16, 920, 152, 920, 152,0x0
142,-1,16,16, 936, 152, 936, 152,0x0
142,-1,16,16, 952, 152, 952, 152,0x0
142,-1,16,16, 968, 152, 968, 152,0x0
142,-1,16,16, 984, 152, 984, 152,0x0
142,-1,16,16,1000, 152,1000, 152,0x0
142,-1,16,16,1016, 152,1016, 152,0x0
142,-1,16,16,1032, 152,1032, 152,0x0
142,-1,16,16,1048, 152,1048, 152,0x0
142,-1,16,16,1064, 152,1064, 152,0x0
142,-1,16,16,1080, 152,1080, 152,0x0
142,-1,16,16,1096, 152,1096, 152,0x0
142,-1,16,16,1112, 152,1112, 152,0x0
142,-1,16,16,1128, 152,1128, 152,0x0
142,-1,16,16,1144, 152,1144, 152,0x0
142,-1,16,16,1160, 152,1160, 152,0x0
142,-1,16,16,1176, 152,1176, 152,0x0
142,-1,16,16,1192, 152,1192, 152,0x0
142,-1,16,16,1208, 152,1208, 152,0x0
142,-1,16,16,1224, 152,1224, 152,0x0
142,-1,16,16,1240, 152,1240, 152,0x0
142,-1,16,16,1256, 152,1256, 152,0x0
142,-1,16,16,1272, 152,1272, 152,0x0
142,-1,16,16,   8, 168,   8, 168,0x0
142,-1,16,16,  24, 168,  24, 168,0x0
142,-1,16,16,  40, 168,  40, 168,0x0
142,-1,16,16,  56, 168,  56, 168,0x0
142,-1,16,16,  72, 168,  72, 168,0x0
142,-1,16,16,  88, 168,  88, 168,0x0
142,-1,16,16, 104, 168, 104, 168,0x0
142,-1,16,16, 120, 168, 120, 168,0x0
142,-1,16,16, 136, 168, 136, 168,0x0
142,-1,16,16, 152, 168, 152, 168,0x0
142,-1,16,16, 168, 168, 168, 168,0x0
142,-1,16,16, 184, 168, 184, 168,0x0
142,-1,16,16, 200, 168, 200, 168,0x0
142,-1,16,16, 216, 168, 216, 168,0x0
142,-1,16,16, 232, 168, 232, 168,0x0
142,-1,16,16, 248, 168, 248, 168,0x0
142,-1,16,16, 264, 168, 264, 168,0x0
142,-1,16,16, 280, 168, 280, 168,0x0
142,-1,16,16, 296, 168, 296, 168,0x0
142,-1,16,16, 312, 168, 312, 168,0x0
142,-1,16,16, 328, 168, 328, 168,0x0
142,-1,16,16, 344, 168, 344, 168,0x0
142,-1,16,16, 360, 168, 360, 168,0x0
142,-1,16,16, 376, 168, 376, 168,0x0
142,-1,16,16, 392, 168, 392, 168,0x0
142,-1,16,16, 408, 168, 408, 168,0x0
142,-1,16,16, 424, 168, 424, 168,0x0
142,-1,16,16, 440, 168, 440, 168,0x0
142,-1,16,16, 456, 168, 456, 168,0x0
142,-1,16,16, 472, 168, 472, 168,0x0
142,-1,16,16, 488, 168, 488, 168,0x0
142,-1,16,16, 504, 168, 504, 168,0x0
142,-1,16,16, 520, 168, 520, 168,0x0
142,-1,16,16, 536, 168, 536, 168,0x0
142,-1,16,16, 552, 168, 552, 168,0x0
142,-1,16,16, 568, 168, 568, 168,0x0
142,-1,16,16, 584, 168, 584, 168,0x0
142,-1,16,16, 600, 168, 600, 168,0x0
142,-1,16,16, 616, 168, 616, 168,0x0
142,-1,16,16, 632, 168, 632, 168,0x0
142,-1,16,16, 648, 168, 648, 168,0x0
142,-1,16,16, 664, 168, 664, 168,0x0
142,-1,16,16, 680, 168, 680, 168,0x0
142,-1,16,16, 696, 168, 696, 168,0x0
142,-1,16,16, 712, 168, 712, 168,0x0
142,-1,16,16, 728, 168, 728, 168,0x0
142,-1,16,16, 744, 168, 744, 168,0x0
142,-1,16,16, 760, 168, 760, 168,0x0
142,-1,16,16, 776, 168, 776, 168,0x0
142,-1,16,16, 792, 168, 792, 168,0x0
142,-1,16,16, 808, 168, 808, 168,0x0
142,-1,16,16, 824, 168, 824, 168,0x0
142,-1,16,16, 840, 168, 840, 168,0x0
142,-1,16,16, 856, 168, 856, 168,0x0
142,-1,16,16, 872, 168, 872, 168,0x0
142,-1,16,16, 888, 168, 888, 168,0x0
142,-1,16,16, 904, 168, 904, 168,0x0
142,-1,16,16, 920, 168, 920, 168,0x0
142,-1,16,16, 936, 168, 936, 168,0x0
142,-1,16,16, 952, 168, 952, 168,0x0
142,-1,16,16, 968, 168, 968, 168,0x0
142,-1,16,16, 984, 168, 984, 168,0x0
142,-1,16,16,1000, 168,1000, 168,0x0
142,-1,16,16,1016, 168,1016, 168,0x0
142,-1,16,16,1032, 168,1032, 168,0x0
142,-1,16,16,1048, 168,1048, 168,0x0
142,-1,16,16,1064, 168,1064, 168,0x0
142,-1,16,16,1080, 168,1080, 168,0x0
142,-1,16,16,1096, 168,1096, 168,0x0
142,-1,16,16,1112, 168,1112, 168,0x0
142,-1,16,16,1128, 168,1128, 168,0x0
142,-1,16,16,1144, 168,1144, 168,0x0
142,-1,16,16,1160, 168,1160, 168,0x0
142,-1,16,16,1176, 168,1176, 168,0x0
142,-1,16,16,1192, 168,1192, 168,0x0
142,-1,16,16,1208, 168,1208, 168,0x0
142,-1,16,16,1224, 168,1224, 168,0x0
142,-1,16,16,1240, 168,1240, 168,0x0
142,-1,16,16,1256, 168,1256, 168,0x0
142,-1,16,16,1272, 168,1272, 168,0x0
142,-1,16,16,   8, 184,   8, 184,0x0
142,-1,16,16,  24, 184,  24, 184,0x0
142,-1,16,16,  40, 184,  40, 184,0x0
142,-1,16,16,  56, 184,  56, 184,0x0
142,-1,16,16,  72, 184,  72, 184,0x0
142,-1,16,16,  88, 184,  88, 184,0x0
142,-1,16,16, 104, 184, 104, 184,0x0
142,-1,16,16, 120, 184, 120, 184,0x0
142,-1,16,16, 136, 184, 136, 184,0x0
142,-1,16,16, 152, 184, 152, 184,0x0
142,-1,16,16, 168, 184, 168, 184,0x0
142,-1,16,16, 184, 184, 184, 184,0x0
142,-1,16,16, 200, 184, 200, 184,0x0
142,-1,16,16, 216, 184, 216, 184,0x0
142,-1,16,16, 232, 184, 232, 184,0x0
142,-1,16,16, 248, 184, 248, 184,0x0
142,-1,16,16, 264, 184, 264, 184,0x0
142,-1,16,16, 280, 184, 280, 184,0x0
142,-1,16,16, 296, 184, 296, 184,0x0
142,-1,16,16, 312, 184, 312, 184,0x0
142,-1,16,16, 328, 184, 328, 184,0x0
142,-1,16,16, 344, 184, 344, 184,0x0
142,-1,16,16, 360, 184, 360, 184,0x0
142,-1,16,16, 376, 184, 376, 184,0x0
142,-1,16,16, 392, 184, 392, 184,0x0
142,-1,16,16, 408, 184, 408, 184,0x0
142,-1,16,16, 424, 184, 424, 184,0x0
142,-1,16,16, 440, 184, 440, 184,0x0
142,-1,16,16, 456, 184, 456, 184,0x0
142,-1,16,16, 472, 184, 472, 184,0x0
142,-1,16,16, 488, 184, 488, 184,0x0
142,-1,16,16, 504, 184, 504, 184,0x0
142,-1,16,16, 520, 184, 520, 184,0x0
142,-1,16,16, 536, 184, 536, 184,0x0
142,-1,16,16, 552, 184, 552, 184,0x0
142,-1,16,16, 568, 184, 568, 184,0x0
142,-1,16,16, 584, 184, 584, 184,0x0
142,-1,16,16, 600, 184, 600, 184,0x0
142,-1,16,16, 616, 184, 616, 184,0x0
142,-1,16,16, 632, 184, 632, 184,0x0
142,-1,16,16, 648, 184, 648, 184,0x0
142,-1,16,16, 664, 184, 664, 184,0x0
142,-1,16,16, 680, 184, 680, 184,0x0
142,-1,16,16, 696, 184, 696, 184,0x0
142,-1,16,16, 712, 184, 712, 184,0x0
142,-1,16,16, 728, 184, 728, 184,0x0
142,-1,16,16, 744, 184, 744, 184,0x0
142,-1,16,16, 760, 184, 760, 184,0x0
142,-1,16,16, 776, 184, 776, 184,0x0
142,-1,16,16, 792, 184, 792, 184,0x0
142,-1,16,16, 808, 184, 808, 184,0x0
142,-1,16,16, 824, 184, 824, 184,0x0
142,-1,16,16, 840, 184, 840, 184,0x0
142,-1,16,16, 856, 184, 856, 184,0x0
142,-1,16,16, 872, 184, 872, 184,0x0
142,-1,16,16, 888, 184, 888, 184,0x0
142,-1,16,16, 904, 184, 904, 184,0x0
142,-1,16,16, 920, 184, 920, 184,0x0
142,-1,16,16, 936, 184, 936, 184,0x0
142,-1,16,16, 952, 184, 952, 184,0x0
142,-1,16,16, 968, 184, 968, 184,0x0
142,-1,16,16, 984, 184, 984, 184,0x0
142,-1,16,16,1000, 184,1000, 184,0x0
142,-1,16,16,1016, 184,1016, 184,0x0
142,-1,16,16,1032, 184,1032, 184,0x0
142,-1,16,16,1048, 184,1048, 184,0x0
142,-1,16,16,1064, 184,1064, 184,0x0
142,-1,16,16,1080, 184,1080, 184,0x0
142,-1,16,16,1096, 184,1096, 184,0x0
142,-1,16,16,1112, 184,1112, 184,0x0
142,-1,16,16,1128, 184,1128, 184,0x0
142,-1,16,16,1144, 184,1144, 184,0x0
142,-1,16,16,1160, 184,1160, 184,0x0
142,-1,16,16,1176, 184,1176, 184,0x0
142,-1,16,16,1192, 184,1192, 184,0x0
142,-1,16,16,1208, 184,1208, 184,0x0
142,-1,16,16,1224, 184,1224, 184,0x0
142,-1,16,16,1240, 184,1240, 184,0x0
142,-1,16,16,1256, 184,1256, 184,0x0
142,-1,16,16,1272, 184,1272, 184,0x0
142,-1,16,16,   8, 200,   8, 200,0x0
142,-1,16,16,  24, 200,  24, 200,0x0
142,-1,16,16,  40, 200,  40, 200,0x0
142,-1,16,16,  56, 200,  56, 200,0x0
142,-1,16,16,  72, 200,  72, 200,0x0
142,-1,16,16,  88, 200,  88, 200,0x0
142,-1,16,16, 104, 200, 104, 200,0x0
142,-1,16,16, 120, 200, 120, 200,0x0
142,-1,16,16, 136, 200, 136, 200,0x0
142,-1,16,16, 152, 200, 152, 200,0x0
142,-1,16,16, 168, 200, 168, 200,0x0
142,-1,16,16, 184, 200, 184, 200,0x0
142,-1,16,16, 200, 200, 200, 200,0x0
142,-1,16,16, 216, 200, 216, 200,0x0
142,-1,16,16, 232, 200, 232, 200,0x0
142,-1,16,16, 248, 200, 248, 200,0x0
142,-1,16,16, 264, 200, 264, 200,0x0
142,-1,16,16, 280, 200, 280, 200,0x0
142,-1,16,16, 296, 200, 296, 200,0x0
142,-1,16,16, 312, 200, 312, 200,0x0
142,-1,16,16, 328, 200, 328, 200,0x0
142,-1,16,16, 344, 200, 344, 200,0x0
142,-1,16,16, 360, 200, 360, 200,0x0
142,-1,16,16, 376, 200, 376, 200,0x0
142,-1,16,16, 392, 200, 392, 200,0x0
142,-1,16,16, 408, 200, 408, 200,0x0
142,-1,16,16, 424, 200, 424, 200,0x0
142,-1,16,16, 440, 200, 440, 200,0x0
142,-1,16,16, 456, 200, 456, 200,0x0
142,-1,16,16, 472, 200, 472, 200,0x0
142,-1,16,16, 488, 200, 488, 200,0x0
142,-1,16,16, 504, 200, 504, 200,0x0
142,-1,16,16, 520, 200, 520, 200,0x0
142,-1,16,16, 536, 200, 536, 200,0x0
142,-1,16,16, 552, 200, 552, 200,0x0
142,-1,16,16, 568, 200, 568, 200,0x0
142,-1,16,16, 584, 200, 584, 200,0x0
142,-1,16,16, 600, 200, 600, 200,0x0
142,-1,16,16, 616, 200, 616, 200,0x0
142,-1,16,16, 632, 200, 632, 200,0x0
142,-1,16,16, 648, 200, 648, 200,0x0
142,-1,16,16, 664, 200, 664, 200,0x0
142,-1,16,16, 680, 200, 680, 200,0x0
142,-1,16,16, 696, 200, 696, 200,0x0
142,-1,16,16, 712, 200, 712, 200,0x0
142,-1,16,16, 728, 200, 728, 200,0x0
142,-1,16,16, 744, 200, 744, 200,0x0
142,-1,16,16, 760, 200, 760, 200,0x0
142,-1,16,16, 776, 200, 776, 200,0x0
142,-1,16,16, 792, 200, 792, 200,0x0
142,-1,16,16, 808, 200, 808, 200,0x0
142,-1,16,16, 824, 200, 824, 200,0x0
142,-1,16,16, 840, 200, 840, 200,0x0
142,-1,16,16, 856, 200, 856, 200,0x0
142,-1,16,16, 872, 200, 872, 200,0x0
142,-1,16,16, 888, 200, 888, 200,0x0
142,-1,16,16, 904, 200, 904, 200,0x0
142,-1,16,16, 920, 200, 920, 200,0x0
142,-1,16,16, 936, 200, 936, 200,0x0
142,-1,16,16, 952, 200, 952, 200,0x0
142,-1,16,16, 968, 200, 968, 200,0x0
142,-1,16,16, 984, 200, 984, 200,0x0
142,-1,16,16,1000, 200,1000, 200,0x0
142,-1,16,16,1016, 200,1016, 200,0x0
142,-1,16,16,1032, 200,1032, 200,0x0
142,-1,16,16,1048, 200,1048, 200,0x0
142,-1,16,16,1064, 200,1064, 200,0x0
142,-1,16,16,1080, 200,1080, 200,0x0
142,-1,16,16,1096, 200,1096, 200,0x0
142,-1,16,16,1112, 200,1112, 200,0x0
142,-1,16,16,1128, 200,1128, 200,0x0
142,-1,16,16,1144, 200,1144, 200,0x0
142,-1,16,16,1160, 200,1160, 200,0x0
142,-1,16,16,1176, 200,1176, 200,0x0
142,-1,16,16,1192, 200,1192, 200,0x0
142,-1,16,16,1208, 200,1208, 200,0x0
142,-1,16,16,1224, 200,1224, 200,0x0
142,-1,16,16,1240, 200,1240, 200,0x0
142,-1,16,16,1256, 200,1256, 200,0x0
142,-1,16,16,1272, 200,1272, 200,0x0
142,-1,16,16,   8, 216,   8, 216,0x0
142,-1,16,16,  24, 216,  24, 216,0x0
142,-1,16,16,  40, 216,  40, 216,0x0
142,-1,16,16,  56, 216,  56, 216,0x0
142,-1,16,16,  72, 216,  72, 216,0x0
142,-1,16,16,  88, 216,  88, 216,0x0
142,-1,16,16, 104, 216, 104, 216,0x0
142,-1,16,16, 120, 216, 120, 216,0x0
142,-1,16,16, 136, 216, 136, 216,0x0
142,-1,16,16, 152, 216, 152, 216,0x0
142,-1,16,16, 168, 216, 168, 216,0x0
142,-1,16,16, 184, 216, 184, 216,0x0
142,-1,16,16, 200, 216, 200, 216,0x0
142,-1,16,16, 216, 216, 216, 216,0x0
142,-1,16,16, 232, 216, 232, 216,0x0
142,-1,16,16, 248, 216, 248, 216,0x0
142,-1,16,16, 264, 216, 264, 216,0x0
142,-1,16,16, 280, 216, 280, 216,0x0
142,-1,16,16, 296, 216, 296, 216,0x0
142,-1,16,16, 312, 216, 312, 216,0x0
142,-1,16,16, 328, 216, 328, 216,0x0
142,-1,16,16, 344, 216, 344, 216,0x0
142,-1,16,16, 360, 216, 360, 216,0x0
142,-1,16,16, 376, 216, 376, 216,0x0
142,-1,16,16, 392, 216, 392, 216,0x0
142,-1,16,16, 408, 216, 408, 216,0x0
142,-1,16,16, 424, 216, 424, 216,0x0
142,-1,16,16, 440, 216, 440, 216,0x0
142,-1,16,16, 456, 216, 456, 216,0x0
142,-1,16,16, 472, 216, 472, 216,0x0
142,-1,16,16, 488, 216, 488, 216,0x0
142,-1,16,16, 504, 216, 504, 216,0x0
142,-1,16,16, 520, 216, 520, 216,0x0
142,-1,16,16, 536, 216, 536, 216,0x0
142,-1,16,16, 552, 216, 552, 216,0x0
142,-1,16,16, 568, 216, 568, 216,0x0
142,-1,16,16, 584, 216, 584, 216,0x0
142,-1,16,16, 600, 216, 600, 216,0x0
142,-1,16,16, 616, 216, 616, 216,0x0
142,-1,16,16, 632, 216, 632, 216,0x0
142,-1,16,16, 648, 216, 648, 216,0x0
142,-1,16,16, 664, 216, 664, 216,0x0
142,-1,16,16, 680, 216, 680, 216,0x0
142,-1,16,16, 696, 216, 696, 216,0x0
142,-1,16,16, 712, 216, 712, 216,0x0
142,-1,16,16, 728, 216, 728, 216,0x0
142,-1,16,16, 744, 216, 744, 216,0x0
142,-1,16,16, 760, 216, 760, 216,0x0
142,-1,16,16, 776, 216, 776, 216,0x0
142,-1,16,16, 792, 216, 792, 216,0x0
142,-1,16,16, 808, 216, 808, 216,0x0
142,-1,16,16, 824, 216, 824, 216,0x0
142,-1,16,16, 840, 216, 840, 216,0x0
142,-1,16,16, 856, 216, 856, 216,0x0
142,-1,16,16, 872, 216, 872, 216,0x0
142,-1,16,16, 888, 216, 888, 216,0x0
142,-1,16,16, 904, 216, 904, 216,0x0
142,-1,16,16, 920, 216, 920, 216,0x0
142,-1,16,16, 936, 216, 936, 216,0x0
142,-1,16,16, 952, 216, 952, 216,0x0
142,-1,16,16, 968, 216, 968, 216,0x0
142,-1,16,16, 984, 216, 984, 216,0x0
142,-1,16,16,1000, 216,1000, 216,0x0
142,-1,16,16,1016, 216,1016, 216,0x0
142,-1,16,16,1032, 216,1032, 216,0x0
142,-1,16,16,1048, 216,1048, 216,0x0
142,-1,16,16,1064, 216,1064, 216,0x0
142,-1,16,16,1080, 216,1080, 216,0x0
142,-1,16,16,1096, 216,1096, 216,0x0
142,-1,16,16,1112, 216,1112, 216,0x0
142,-1,16,16,1128, 216,1128, 216,0x0
142,-1,16,16,1144, 216,1144, 216,0x0
142,-1,16,16,1160, 216,1160, 216,0x0
142,-1,16,16,1176, 216,1176, 216,0x0
142,-1,16,16,1192, 216,1192, 216,0x0
142,-1,16,16,1208, 216,1208, 216,0x0
